timestamp,Q1_university,Q2_year,Q3_major,Q4_product_field,Q5_cicd_awareness,Q6_automation_level,Q7_tools_used,Q8_learning_source,Q9_usage_purpose,Q10_cicd_benefits,Q11_deploy_frequency,Q12_lead_time,Q13_recovery_time,Q14_failure_rate,Q15_save_time,Q16_early_bug_detect,Q17_job_confidence,Q18_ease_of_learning,Q19_self_study,Q20_setup_ability,Q21_peer_influence,Q22_mentor_influence,Q23_industry_standard,Q24_curriculum_readiness,Q25_free_tools_sufficient,Q26_support_access,Q27_intent_to_adopt,Q28_self_learn_plan,Q29_prefer_cicd_projects,Q30_actual_usage,Q31_regular_usage,Q32_proactive_setup,Q33_cicd_difficulties,Q34_adoption_barriers,Q35_improvement_suggestions,Q36_university_suggestions,Q37_skills_needed,Q38_future_plan,Q39_biggest_barrier,Q40_expected_benefit,"Q4_product_field__Phần mềm ứng dụng (Web, Mobile, Desktop App)",Q4_product_field__Hệ thống AI/Big Data/Data Science,Q4_product_field__Hệ thống nhúng (Embedded)/IoT,Q4_product_field__Giải pháp hạ tầng & Bảo mật,Q4_product_field__Bay,Q4_product_field__Network,Q4_product_field__Game,Q7_tools_used__Jenkins,Q7_tools_used__GitLab CI/CD,Q7_tools_used__GitHub Actions,Q7_tools_used__Circle CI,Q7_tools_used__Travis CI,Q7_tools_used__Chưa từng sử dụng công cụ CI/CD nào,Q9_usage_purpose__Build / Tự động hoá quá trình build,Q9_usage_purpose__Continuous Integration (CI) – tích hợp & kiểm tra mã nguồn tự động,Q9_usage_purpose__Continuous Deployment / Delivery (CD) – triển khai tự động,Q9_usage_purpose__Automated Testing – kiểm thử tự động,Q9_usage_purpose__Tự động hoá quy trình phát triển (workflow automation),Q9_usage_purpose__Học tập / nghiên cứu / thử nghiệm cá nhân,Q9_usage_purpose__Chưa từng sử dụng,Q10_cicd_benefits__Tự động hóa quy trình build và test,Q10_cicd_benefits__Phát hiện lỗi sớm hơn,Q10_cicd_benefits__Tăng tốc độ phát triển phần mềm,Q10_cicd_benefits__Hỗ trợ làm việc nhóm tốt hơn,Q10_cicd_benefits__Giảm lỗi khi triển khai phần mềm,Q33_cicd_difficulties__Tích hợp liên tục (CI - Integration),Q33_cicd_difficulties__Xây dựng (Build),Q33_cicd_difficulties__Kiểm thử tự động (Automated Testing),Q33_cicd_difficulties__Phân phối liên tục (CD - Delivery),Q33_cicd_difficulties__Triển khai liên tục (CD - Deployment),Q33_cicd_difficulties__Giám sát & Phản hồi,Q33_cicd_difficulties__Not enough experience to determine,Q34_adoption_barriers__Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD,Q34_adoption_barriers__Thiếu tài liệu hoặc hướng dẫn thực hành rõ ràng,Q34_adoption_barriers__Việc thiết lập và cấu hình công cụ CI/CD khá phức tạp,"Q34_adoption_barriers__Thiếu môi trường thực hành (server, cloud, Docker, v.v.)",Q34_adoption_barriers__Ít cơ hội áp dụng CI/CD trong các môn học tại trường,Q34_adoption_barriers__Chưa hiểu rõ lợi ích thực tế khi triển khai CI/CD,Q34_adoption_barriers__Projects too small scale to benefit from CI/CD,Q39_biggest_barrier__Thiếu kiến thức hoặc kỹ năng về CI/CD và DevOps,Q39_biggest_barrier__Khó thiết lập và cấu hình các công cụ CI/CD,"Q39_biggest_barrier__Thiếu môi trường thực hành (server, cloud, Docker, v.v.)",Q39_biggest_barrier__Ít cơ hội thực hành CI/CD trong các môn học tại trường,Q39_biggest_barrier__Dự án học tập còn đơn giản nên chưa thấy cần CI/CD,Q39_biggest_barrier__Khó phối hợp làm việc nhóm khi áp dụng CI/CD,Q39_biggest_barrier__iu,"Q40_expected_benefit__Giảm bớt các công việc thủ công lặp đi lặp lại (build, test, deploy)",Q40_expected_benefit__Phát hiện lỗi sớm hơn trong quá trình phát triển phần mềm.,Q40_expected_benefit__Tăng tốc độ phát triển và cập nhật dự án.,Q40_expected_benefit__Nâng cao kỹ năng DevOps và kinh nghiệm thực tế cho sinh viên.,Q40_expected_benefit__Không biết
20/04/2026 9:59:24,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,Hệ thống nhúng (Embedded)/IoT,Chưa bao giờ nghe,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,,,,,,,,,,,,,,,,,,,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Chưa có kế hoạch áp dụng CI/CD,Thiếu kiến thức hoặc kỹ năng về CI/CD và DevOps,"Giảm bớt các công việc thủ công lặp đi lặp lại (build, test, deploy)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20/04/2026 9:59:31,Đại học Kinh Tế Quốc Dân,Năm 3,Khoa học máy tính,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Có nghe qua nhưng chưa hiểu rõ,Tự động hóa một phần nhỏ (ví dụ: chỉ tự động Build),Chưa từng sử dụng công cụ CI/CD nào,Môn học tại trường đại học,Continuous Integration (CI) – tích hợp & kiểm tra mã nguồn tự động,Phát hiện lỗi sớm hơn,Từ một lần mỗi ngày đến một lần mỗi tuần,Từ 1 ngày đến dưới 1 tuần,Từ 1 giờ đến dưới 1 ngày,16% - 30% (Thấp),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Tích hợp liên tục (CI - Integration), Xây dựng (Build)","Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD, Thiếu tài liệu hoặc hướng dẫn thực hành rõ ràng",Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:00:05,Đại học Kinh Tế Quốc Dân,Năm 3,Khoa học máy tính,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Có nghe qua nhưng chưa hiểu rõ,Hoàn toàn thủ công,Chưa từng sử dụng công cụ CI/CD nào,Tự tìm hiểu qua tài liệu trên Internet,Học tập / nghiên cứu / thử nghiệm cá nhân,Tự động hóa quy trình build và test,Nhiều lần trong ngày,Từ 1 giờ đến dưới 1 ngày,Từ 1 giờ đến dưới 1 ngày,16% - 30% (Thấp),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Giám sát & Phản hồi,Chưa hiểu rõ lợi ích thực tế khi triển khai CI/CD,Học trên internet,Học trên internet,Học trên internet,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:00:09,Đại học Kinh Tế Quốc Dân,Năm 3,Khoa học máy tính,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Có nghe qua nhưng chưa hiểu rõ,Tự động hóa trung bình (ví dụ: Build và Test tự động cơ bản),GitHub Actions,Môn học tại trường đại học,"Build / Tự động hoá quá trình build, Continuous Integration (CI) – tích hợp & kiểm tra mã nguồn tự động, Continuous Deployment / Delivery (CD) – triển khai tự động, Tự động hoá quy trình phát triển (workflow automation), Học tập / nghiên cứu / thử nghiệm cá nhân","Tự động hóa quy trình build và test, Tăng tốc độ phát triển phần mềm, Hỗ trợ làm việc nhóm tốt hơn",Từ một lần mỗi ngày đến một lần mỗi tuần,Từ 1 ngày đến dưới 1 tuần,Từ 1 giờ đến dưới 1 ngày,16% - 30% (Thấp),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,"Tích hợp liên tục (CI - Integration), Xây dựng (Build), Kiểm thử tự động (Automated Testing)","Thiếu tài liệu hoặc hướng dẫn thực hành rõ ràng, Thiếu môi trường thực hành (server, cloud, Docker, v.v.), Ít cơ hội áp dụng CI/CD trong các môn học tại trường",học,nâng cấp,chăm chỉ,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:00:34,Đại học Kinh Tế Quốc Dân,Năm 3,Khoa học máy tính,Hệ thống AI/Big Data/Data Science,Có nghe qua nhưng chưa hiểu rõ,Tự động hóa một phần nhỏ (ví dụ: chỉ tự động Build),GitHub Actions,Tự tìm hiểu qua tài liệu trên Internet,Học tập / nghiên cứu / thử nghiệm cá nhân,"Tự động hóa quy trình build và test, Phát hiện lỗi sớm hơn, Tăng tốc độ phát triển phần mềm, Hỗ trợ làm việc nhóm tốt hơn, Giảm lỗi khi triển khai phần mềm",Từ một lần mỗi tuần đến một lần mỗi tháng,Từ 1 ngày đến dưới 1 tuần,Từ 1 giờ đến dưới 1 ngày,16% - 30% (Thấp),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Triển khai liên tục (CD - Deployment),"Thiếu môi trường thực hành (server, cloud, Docker, v.v.), Ít cơ hội áp dụng CI/CD trong các môn học tại trường",Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:01:00,Đại học Kinh Tế Quốc Dân,Năm 3,Khoa học máy tính,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Có nghe qua nhưng chưa hiểu rõ,Hoàn toàn thủ công,GitHub Actions,Môn học tại trường đại học,Học tập / nghiên cứu / thử nghiệm cá nhân,"Tự động hóa quy trình build và test, Tăng tốc độ phát triển phần mềm",Từ một lần mỗi ngày đến một lần mỗi tuần,Từ 1 giờ đến dưới 1 ngày,Từ 1 ngày đến dưới 1 tuần,31% - 45% (Trung bình),4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,Xây dựng (Build),"Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD, Thiếu tài liệu hoặc hướng dẫn thực hành rõ ràng, Ít cơ hội áp dụng CI/CD trong các môn học tại trường",Không trả lời,"Giới thiệu trong các môn học, sơ qua cũng được, đủ để hiểu chút về CI/CD",Làm việc nhóm,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:01:52,Đại học Kinh Tế Quốc Dân,Năm 4,Công nghệ thông tin,Game,Biết khái niệm cơ bản,Hoàn toàn thủ công,Chưa từng sử dụng công cụ CI/CD nào,Tự tìm hiểu qua tài liệu trên Internet,"Automated Testing – kiểm thử tự động, Tự động hoá quy trình phát triển (workflow automation)",Tự động hóa quy trình build và test,Nhiều lần trong ngày,Từ 1 giờ đến dưới 1 ngày,Từ 1 ngày đến dưới 1 tuần,31% - 45% (Trung bình),5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,"Phân phối liên tục (CD - Delivery), Triển khai liên tục (CD - Deployment)",Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:02:05,Đại học Kinh Tế Quốc Dân,Năm 3,Khoa học máy tính,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Có nghe qua nhưng chưa hiểu rõ,Hoàn toàn thủ công,GitHub Actions,Tự tìm hiểu qua tài liệu trên Internet,Build / Tự động hoá quá trình build,"Tự động hóa quy trình build và test, Phát hiện lỗi sớm hơn, Tăng tốc độ phát triển phần mềm, Hỗ trợ làm việc nhóm tốt hơn, Giảm lỗi khi triển khai phần mềm",Từ một lần mỗi tuần đến một lần mỗi tháng,Từ 1 ngày đến dưới 1 tuần,Từ 1 giờ đến dưới 1 ngày,16% - 30% (Thấp),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,"Tích hợp liên tục (CI - Integration), Kiểm thử tự động (Automated Testing), Phân phối liên tục (CD - Delivery)","Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD, Ít cơ hội áp dụng CI/CD trong các môn học tại trường, Chưa hiểu rõ lợi ích thực tế khi triển khai CI/CD",giới thiệu ci/cd cho sv,mở lớp dạy,dev ci cd,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:03:42,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Có nghe qua nhưng chưa hiểu rõ,Hoàn toàn thủ công,Chưa từng sử dụng công cụ CI/CD nào,Không trả lời,Học tập / nghiên cứu / thử nghiệm cá nhân,"Phát hiện lỗi sớm hơn, Tăng tốc độ phát triển phần mềm, Hỗ trợ làm việc nhóm tốt hơn",Từ một lần mỗi ngày đến một lần mỗi tuần,Từ 1 giờ đến dưới 1 ngày,Từ 1 giờ đến dưới 1 ngày,16% - 30% (Thấp),4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,"Xây dựng (Build), Kiểm thử tự động (Automated Testing), Phân phối liên tục (CD - Delivery)","Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD, Thiếu môi trường thực hành (server, cloud, Docker, v.v.), Ít cơ hội áp dụng CI/CD trong các môn học tại trường","Các môn học cho phép sinh viên xây dựng các dự án cụ thể để lấy điểm thành phần thay vì làm nhiều bài kiểm tra khác nhau để sinh viên tiếp cận gần hơn tới cách ứng dụng trong thực hiện dự án thực tế, giới thiệu các công cụ và có hướng dẫn cơ bản để làm quen và ứng dụng","Cho phép sinh viên thực hiện các dự án cụ thể, cận thực tế để làm quen và được giới thiệu tới các công cụ này. Ngoài ra, giảng viên/khoa thường xuyên giới thiệu các dự án mở để sinh viên cộng tác dễ dàng, tiện lợi và nhanh chóng. Tổ chức các cuộc thi quy mô khoa/trường với thể lệ đơn giản để khuyến khích tìm hiểu, tham gia.","Các công cụ phổ biến, cách sử dụng nhanh chóng đối với quy mô dự án nhỏ…",Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:03:54,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Biết khái niệm cơ bản,"Tự động hóa hoàn toàn (CI/CD khép kín, tối ưu)",Circle CI,Môn học tại trường đại học,Continuous Deployment / Delivery (CD) – triển khai tự động,Tự động hóa quy trình build và test,Từ một lần mỗi ngày đến một lần mỗi tuần,Từ 1 giờ đến dưới 1 ngày,Từ 1 giờ đến dưới 1 ngày,0% - 15% (Rất thấp),5.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,Xây dựng (Build),"Thiếu môi trường thực hành (server, cloud, Docker, v.v.)",yêu cầu thiết lập một luồng CI/CD cơ bản ngay trên các nền tảng miễn phí dễ tiếp cận như GitHub Actions hoặc GitLab CI,"giảng viên nên có một buổi live-demo toàn bộ vòng đời của một tính năng: từ lúc code, commit, cho đến khi tự động test và deploy thành công lên một server thực tế","kỹ năng Git/GitHub, docker",Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2026 10:04:18,Đại học Kinh Tế Quốc Dân,Năm 3,Khoa học máy tính,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Biết khái niệm cơ bản,Tự động hóa một phần nhỏ (ví dụ: chỉ tự động Build),GitHub Actions,Môn học tại trường đại học,Continuous Integration (CI) – tích hợp & kiểm tra mã nguồn tự động,Tăng tốc độ phát triển phần mềm,Từ một lần mỗi ngày đến một lần mỗi tuần,Dưới 1 giờ,Từ 1 giờ đến dưới 1 ngày,0% - 15% (Rất thấp),4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Not enough experience to determine,"Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD, Projects too small scale to benefit from CI/CD",Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21/04/2026 8:34:07,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,Hệ thống AI/Big Data/Data Science,Biết khái niệm cơ bản,Hoàn toàn thủ công,Chưa từng sử dụng công cụ CI/CD nào,Tự tìm hiểu qua tài liệu trên Internet,Không trả lời,"Tự động hóa quy trình build và test, Tăng tốc độ phát triển phần mềm, Hỗ trợ làm việc nhóm tốt hơn, Giảm lỗi khi triển khai phần mềm",Từ một lần mỗi ngày đến một lần mỗi tuần,Dưới 1 giờ,Dưới 1 giờ,0% - 15% (Rất thấp),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Tích hợp liên tục (CI - Integration),Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/04/2026 8:42:37,Đại học Kinh Tế Quốc Dân,Năm 4,Công nghệ thông tin,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Hiểu rõ và có thể giải thích cho người khác,Hoàn toàn thủ công,GitHub Actions,Thực tập tại doanh nghiệp,"Build / Tự động hoá quá trình build, Continuous Integration (CI) – tích hợp & kiểm tra mã nguồn tự động, Continuous Deployment / Delivery (CD) – triển khai tự động, Automated Testing – kiểm thử tự động, Tự động hoá quy trình phát triển (workflow automation), Học tập / nghiên cứu / thử nghiệm cá nhân","Tự động hóa quy trình build và test, Phát hiện lỗi sớm hơn, Tăng tốc độ phát triển phần mềm, Hỗ trợ làm việc nhóm tốt hơn, Giảm lỗi khi triển khai phần mềm",Từ một lần mỗi ngày đến một lần mỗi tuần,Dưới 1 giờ,Dưới 1 giờ,16% - 30% (Thấp),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Tích hợp liên tục (CI - Integration),Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/04/2026 8:58:51,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Biết khái niệm cơ bản,Tự động hóa một phần nhỏ (ví dụ: chỉ tự động Build),GitHub Actions,Dự án cá nhân / Đồ án môn học,"Continuous Integration (CI) – tích hợp & kiểm tra mã nguồn tự động, Continuous Deployment / Delivery (CD) – triển khai tự động","Tự động hóa quy trình build và test, Tăng tốc độ phát triển phần mềm, Hỗ trợ làm việc nhóm tốt hơn",Từ một lần mỗi tuần đến một lần mỗi tháng,Dưới 1 giờ,Từ 1 giờ đến dưới 1 ngày,16% - 30% (Thấp),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Kiểm thử tự động (Automated Testing), Triển khai liên tục (CD - Deployment)","Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD, Việc thiết lập và cấu hình công cụ CI/CD khá phức tạp, Thiếu môi trường thực hành (server, cloud, Docker, v.v.), Ít cơ hội áp dụng CI/CD trong các môn học tại trường",Giảng dạy cơ bản trong các môn học chuyên ngành,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/04/2026 9:42:01,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Biết khái niệm cơ bản,Hoàn toàn thủ công,Chưa từng sử dụng công cụ CI/CD nào,Tự tìm hiểu qua tài liệu trên Internet,Build / Tự động hoá quá trình build,"Tự động hóa quy trình build và test, Phát hiện lỗi sớm hơn, Tăng tốc độ phát triển phần mềm, Hỗ trợ làm việc nhóm tốt hơn, Giảm lỗi khi triển khai phần mềm",Từ một lần mỗi tháng đến một lần sáu tháng,Dưới 1 giờ,Từ 1 giờ đến dưới 1 ngày,31% - 45% (Trung bình),5.0,5.0,5.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,4.0,"Tích hợp liên tục (CI - Integration), Kiểm thử tự động (Automated Testing), Phân phối liên tục (CD - Delivery), Triển khai liên tục (CD - Deployment)","Thiếu kiến thức hoặc kỹ năng về DevOps/CI/CD, Việc thiết lập và cấu hình công cụ CI/CD khá phức tạp, Ít cơ hội áp dụng CI/CD trong các môn học tại trường, Chưa hiểu rõ lợi ích thực tế khi triển khai CI/CD",Không trả lời,Không trả lời,Các công cụ và bài tập cụ thể,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21/04/2026 12:11:32,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Chưa bao giờ nghe,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,,,,,,,,,,,,,,,,,,,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Chưa có kế hoạch áp dụng CI/CD,"Thiếu kiến thức hoặc kỹ năng về CI/CD và DevOps, Dự án học tập còn đơn giản nên chưa thấy cần CI/CD","Giảm bớt các công việc thủ công lặp đi lặp lại (build, test, deploy), Tăng tốc độ phát triển và cập nhật dự án., Nâng cao kỹ năng DevOps và kinh nghiệm thực tế cho sinh viên.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21/04/2026 12:12:02,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Chưa bao giờ nghe,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,,,,,,,,,,,,,,,,,,,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Có kế hoạch tìm hiểu và áp dụng trong thời gian tới,Thiếu kiến thức hoặc kỹ năng về CI/CD và DevOps,"Giảm bớt các công việc thủ công lặp đi lặp lại (build, test, deploy), Phát hiện lỗi sớm hơn trong quá trình phát triển phần mềm.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
21/04/2026 12:12:07,Đại học Kinh Tế Quốc Dân,Năm 3,Khoa học máy tính,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Chưa bao giờ nghe,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,,,,,,,,,,,,,,,,,,,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Chưa có kế hoạch áp dụng CI/CD,"Thiếu kiến thức hoặc kỹ năng về CI/CD và DevOps, Khó thiết lập và cấu hình các công cụ CI/CD, Thiếu môi trường thực hành (server, cloud, Docker, v.v.), Ít cơ hội thực hành CI/CD trong các môn học tại trường, Dự án học tập còn đơn giản nên chưa thấy cần CI/CD, Khó phối hợp làm việc nhóm khi áp dụng CI/CD","Giảm bớt các công việc thủ công lặp đi lặp lại (build, test, deploy), Phát hiện lỗi sớm hơn trong quá trình phát triển phần mềm., Tăng tốc độ phát triển và cập nhật dự án., Nâng cao kỹ năng DevOps và kinh nghiệm thực tế cho sinh viên.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0
21/04/2026 12:12:11,Đại học Kinh Tế Quốc Dân,Năm 3,Công nghệ thông tin,"Phần mềm ứng dụng (Web, Mobile, Desktop App)",Có nghe qua nhưng chưa hiểu rõ,Tự động hóa trung bình (ví dụ: Build và Test tự động cơ bản),GitHub Actions,Tự tìm hiểu qua tài liệu trên Internet,Tự động hoá quy trình phát triển (workflow automation),Tự động hóa quy trình build và test,Từ một lần mỗi tuần đến một lần mỗi tháng,Từ 1 ngày đến dưới 1 tuần,Từ 1 giờ đến dưới 1 ngày,16% - 30% (Thấp),3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,Kiểm thử tự động (Automated Testing),Thiếu tài liệu hoặc hướng dẫn thực hành rõ ràng,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,Không trả lời,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
